236,134,338,320
239,134,341,320
243,132,345,318
246,125,348,311
246,125,348,311
246,114,348,300
245,101,347,287
243,87,345,273
241,72,343,258
241,70,343,256
241,60,343,246
244,52,346,238
246,44,348,230
248,39,350,225
248,39,350,225
248,39,350,225
250,44,352,230
252,51,354,237
253,57,355,243
253,57,355,243
250,59,352,245
247,56,349,242
247,49,349,235
247,44,349,230
247,44,349,230
247,43,349,229
246,40,348,226
247,37,349,223
249,36,351,222
249,36,351,222
248,34,350,220
245,31,347,217
240,24,342,210
236,18,338,204
235,17,337,203
233,19,335,205
229,23,331,209
224,25,326,211
223,27,325,213
223,27,325,213
229,35,331,221
237,46,339,232
245,53,347,239
254,57,356,243
256,58,358,244
264,65,366,251
268,76,370,262
265,88,367,274
257,96,359,282
255,96,357,282
246,94,348,280
237,86,339,272
229,77,331,263
224,72,326,258
222,71,324,257
220,70,322,256
218,69,320,255
217,67,319,253
217,65,319,251
217,65,319,251
217,63,319,249
218,62,320,248
219,61,321,247
219,61,321,247
219,61,321,247
220,65,322,251
222,70,324,256
222,75,324,261
219,84,321,270
219,84,321,270
215,94,317,280
210,100,312,286
204,100,306,286
197,99,299,285
195,98,297,284
187,100,289,286
179,100,281,286
176,96,278,282
176,91,278,277
176,91,278,277
176,90,278,276
176,92,278,278
177,94,279,280
181,91,283,277
181,91,283,277
182,89,284,275
179,93,281,279
171,98,273,284
163,101,265,287
163,101,265,287
159,103,261,289
157,103,259,289
153,105,255,291
146,108,248,294
146,108,248,294
142,112,244,298
143,114,245,300
143,110,245,296
140,100,242,286
140,99,242,285
136,91,238,277
132,82,234,268
129,73,231,259
124,61,226,247
123,60,225,246
117,48,219,234
111,40,213,226
110,38,212,224
114,36,216,222
114,36,216,222
116,35,218,221
118,38,220,224
121,45,223,231
127,55,229,241
128,55,230,241
132,63,234,249
133,72,235,258
132,83,234,269
134,92,236,278
134,92,236,278
141,98,243,284
151,100,253,286
160,96,262,282
167,91,269,277
168,91,270,277
175,84,277,270
180,75,282,261
180,61,282,247
175,45,277,231
174,43,276,229
168,33,270,219
163,24,265,210
161,16,263,202
159,7,261,193
159,6,261,192
156,-1,258,185
156,-1,258,185
156,4,258,190
153,9,255,195
152,9,254,195
144,14,246,200
133,25,235,211
125,43,227,229
119,58,221,244
118,59,220,245
109,66,211,252
102,70,204,256
99,67,201,253
98,61,200,247
97,59,199,245
95,50,197,236
90,39,192,225
84,30,186,216
80,28,182,214
80,28,182,214
80,36,182,222
85,48,187,234
94,56,196,242
106,64,208,250
106,62,208,248
117,69,219,255
126,73,228,259
134,72,236,258
136,68,238,254
137,67,239,253
138,61,240,247
140,60,242,246
143,64,245,250
148,72,250,258
148,71,250,257
155,82,257,268
161,95,263,281
167,107,269,293
173,115,275,301
173,115,275,301
176,116,278,302
177,114,279,300
177,113,279,299
178,110,280,296
178,110,280,296
179,109,281,295
182,111,284,297
187,118,289,304
193,125,295,311
194,125,296,311
199,128,301,314
203,127,305,313
205,126,307,312
206,126,308,312
206,126,308,312
204,124,306,310
201,123,303,309
197,121,299,307
193,116,295,302
193,116,295,302
190,112,292,298
189,110,291,296
189,109,291,295
188,106,290,292
188,106,290,292
188,101,290,287
190,94,292,280
191,86,293,272
192,82,294,268
192,82,294,268
192,82,294,268
193,86,295,272
196,88,298,274
200,87,302,273
200,87,302,273
204,84,306,270
208,81,310,267
213,77,315,263
217,71,319,257
217,71,319,257
220,66,322,252
221,64,323,250
219,65,321,251
218,70,320,256
218,70,320,256
215,76,317,262
212,85,314,271
